Measurement,Time
755,1.997847
756,2.005662
757,1.821195
758,1.98063
759,1.999106
760,1.943115
761,1.819769
762,1.972221
763,2.011543
764,1.994894
765,1.798665
766,1.990367
767,1.982147
768,1.984417
769,1.829748
770,1.979143
771,1.994594
772,1.987164
773,1.803702
774,1.984102
775,2.0018
776,1.972158
777,1.829656
778,1.97249
779,1.977348
780,1.993553
781,1.805011
782,1.972499
783,2.016426
784,1.989729
785,1.828175
786,2.012204
787,1.996792
788,1.969412
789,1.836119
790,1.97277
791,1.99691
792,1.998119
793,1.827673
794,1.965109
795,2.001
796,2.010045
797,1.816933
798,1.982032
799,2.009577
800,1.988649
801,1.822598
802,1.972407
803,2.0009
804,1.988795
805,1.838433
806,1.971857
807,1.997759
808,1.99917
809,1.827875
810,1.946544
811,2.062441
812,1.954944
813,1.780994
814,1.978918
815,1.996997
816,1.956479
817,1.79021
818,1.966349
819,1.977819
820,2.028654
821,1.739117
822,2.032085
823,1.983582
824,2.019413
825,1.769153
826,1.981254
827,1.995955
828,1.942448
829,1.797683
830,1.893188
831,2.068539
832,1.979773
833,1.794952
834,1.963732
835,1.997321
836,1.997471
837,1.795426
838,1.971425
839,1.972223
840,2.027605
841,1.786532
842,1.980953
843,1.990858
844,1.990839
845,1.785239
846,1.972923
847,1.997217
848,1.975244
849,1.786673
850,1.973833
851,1.991119
852,2.000418
853,1.778681
854,1.980804
855,1.984395
856,2.01094
857,1.818775
858,1.980827
859,1.985645
860,2.010267
861,1.794468
862,1.966771
863,2.052572
864,1.978868
865,1.85868
866,1.915967
867,2.000213
868,1.992157
869,1.816898
870,1.981098
871,2.334443
872,1.673724
873,1.775336
874,1.971287
875,1.99699
876,1.958208
877,1.773754
878,1.96885
879,2.047061
880,1.99893
881,1.834368
882,2.000514
883,1.994072
884,2.019793
885,1.83093
886,1.924857
887,2.045966
888,1.958989
889,1.818352
890,1.969886
891,1.983971
892,1.992012
893,1.844806
894,1.963546
895,1.983534
896,2.006674
897,1.833338
898,1.966211
