Measurement,Time
955,3.967368
956,3.978213
957,3.997747
958,3.998126
959,3.905023
960,3.982285
961,3.994686
962,4.684228
963,3.900702
964,3.98406
965,3.992122
966,4.750029
967,3.913
968,3.969888
969,3.982888
970,4.699237
971,3.897316
972,3.979927
973,3.998057
974,4.694008
975,3.8807
976,3.988705
977,3.996321
978,4.79275
979,3.898435
980,3.924661
981,4.046528
982,4.71215
983,3.900467
984,3.988579
985,3.991901
986,4.703832
987,3.884226
988,4.000533
989,3.970784
990,4.548098
991,3.902823
992,3.977736
993,3.9954
994,4.564357
995,3.978076
996,4.013096
997,3.977135
998,3.987105
999,3.906256
